From,To,Type,Amount,Payment Method,Card Number,Expiry Date,CVV,Account Number,IFSC Code,Contact Number,Date,is_suspicious,suspicion_reasons,timestamp
user85,user20,contact,8018,Contact Payment,-,-,111,-,-,+441632960961,"03/14/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-14 13:24:16.678694
user71,user62,neft,17931,Card Payment,1234567890123456,-,111,9876543210,-,+441632960961,"02/21/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-21 13:24:16.679691
user98,user55,card,17335,NEFT Transfer,-,02/29,-,-,SBIN1234567,+14155552671,"03/07/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-07 13:24:16.679691
user48,user5,contact,12359,NEFT Transfer,-,-,-,9876543210,SBIN1234567,+441632960961,"02/24/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-24 13:24:16.679691
user11,user7,neft,11796,Card Payment,1234567890123456,02/29,-,9876543210,SBIN1234567,+441632960961,"03/15/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-15 13:24:16.679691
user22,user70,neft,3099,Card Payment,1234567890123456,02/29,111,9876543210,SBIN1234567,9152251477,"02/16/2025, 01:24:16 PM",False,[],2025-02-16 13:24:16.679691
user34,user73,neft,8270,Card Payment,-,02/29,111,-,-,+441632960961,"03/02/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-02 13:24:16.679691
user9,user100,card,11785,Contact Payment,-,-,111,-,SBIN1234567,+441632960961,"03/13/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-13 13:24:16.679691
user40,user77,contact,20730,Contact Payment,1234567890123456,-,-,9876543210,-,1234567890,"02/23/2025, 01:24:16 PM",True,['High transaction amount'],2025-02-23 13:24:16.679691
user81,user47,neft,13392,Contact Payment,-,02/29,-,9876543210,-,1234567890,"03/03/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-03 13:24:16.679691
user40,user34,card,14639,Contact Payment,-,-,-,9876543210,SBIN1234567,+441632960961,"02/28/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-28 13:24:16.679691
user59,user11,card,7947,NEFT Transfer,1234567890123456,-,111,9876543210,-,+441632960961,"03/01/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-01 13:24:16.679691
user9,user52,neft,15800,Contact Payment,1234567890123456,02/29,111,-,-,+14155552671,"02/26/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-26 13:24:16.679691
user63,user97,card,14911,NEFT Transfer,1234567890123456,-,-,-,-,+441632960961,"02/14/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-14 13:24:16.679691
user45,user65,neft,9229,Contact Payment,1234567890123456,02/29,-,-,SBIN1234567,+14155552671,"02/24/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-24 13:24:16.679691
user7,user68,contact,10502,Card Payment,-,02/29,-,-,-,+14155552671,"03/08/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-08 13:24:16.679691
user30,user48,neft,12892,NEFT Transfer,1234567890123456,-,-,-,-,+14155552671,"03/16/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-16 13:24:16.679691
user64,user77,contact,2034,NEFT Transfer,1234567890123456,02/29,111,-,-,1234567890,"03/02/2025, 01:24:16 PM",False,[],2025-03-02 13:24:16.679691
user78,user44,card,1413,NEFT Transfer,-,-,-,-,-,1234567890,"03/03/2025, 01:24:16 PM",False,[],2025-03-03 13:24:16.679691
user64,user87,contact,7621,Contact Payment,1234567890123456,-,111,9876543210,SBIN1234567,9152251477,"03/10/2025, 01:24:16 PM",False,[],2025-03-10 13:24:16.679691
user77,user64,neft,8973,Card Payment,-,02/29,111,9876543210,-,+441632960961,"03/11/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-11 13:24:16.679691
user26,user21,neft,13725,Contact Payment,1234567890123456,-,111,-,SBIN1234567,+14155552671,"02/27/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-27 13:24:16.679691
user91,user7,neft,12943,Card Payment,1234567890123456,-,111,-,-,9152251477,"02/25/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-25 13:24:16.679691
user19,user67,neft,9016,Contact Payment,1234567890123456,02/29,111,-,-,+441632960961,"03/08/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-08 13:24:16.680691
user27,user79,contact,15263,NEFT Transfer,1234567890123456,-,-,9876543210,-,+14155552671,"02/17/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-17 13:24:16.680691
user80,user5,neft,12392,NEFT Transfer,1234567890123456,-,-,9876543210,SBIN1234567,+441632960961,"03/10/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-10 13:24:16.680691
user86,user25,contact,9930,NEFT Transfer,1234567890123456,-,111,-,SBIN1234567,+14155552671,"03/06/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-06 13:24:16.680691
user30,user9,neft,13053,Card Payment,-,-,111,-,SBIN1234567,9152251477,"02/16/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-16 13:24:16.680691
user100,user36,contact,15746,Card Payment,1234567890123456,02/29,111,-,-,+14155552671,"02/25/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-25 13:24:16.680691
user15,user25,contact,15707,Card Payment,-,02/29,111,9876543210,SBIN1234567,1234567890,"03/11/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-11 13:24:16.680691
user16,user31,neft,6461,NEFT Transfer,-,02/29,111,9876543210,-,9152251477,"03/15/2025, 01:24:16 PM",False,[],2025-03-15 13:24:16.680691
user86,user92,neft,4592,Card Payment,1234567890123456,02/29,-,9876543210,SBIN1234567,+14155552671,"02/16/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-16 13:24:16.680691
user23,user80,contact,11601,NEFT Transfer,-,02/29,111,9876543210,SBIN1234567,+441632960961,"02/28/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-28 13:24:16.680691
user37,user53,contact,11323,Card Payment,-,02/29,111,-,-,+14155552671,"02/22/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-22 13:24:16.680691
user49,user45,contact,14687,Card Payment,-,-,-,-,-,9152251477,"02/25/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-25 13:24:16.680691
user11,user59,card,16408,NEFT Transfer,-,-,-,9876543210,-,9152251477,"03/15/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-15 13:24:16.680691
user30,user41,neft,18688,NEFT Transfer,1234567890123456,02/29,-,-,SBIN1234567,9152251477,"02/27/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-27 13:24:16.681683
user100,user6,card,10878,Card Payment,1234567890123456,-,-,-,SBIN1234567,1234567890,"03/02/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-02 13:24:16.681683
user5,user84,neft,17991,NEFT Transfer,1234567890123456,02/29,111,9876543210,-,9152251477,"03/04/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-04 13:24:16.681683
user98,user27,card,6107,Contact Payment,1234567890123456,-,-,-,SBIN1234567,+14155552671,"02/25/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-25 13:24:16.681683
user92,user35,neft,10077,Contact Payment,-,-,-,-,-,9152251477,"02/15/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-15 13:24:16.681683
user29,user79,contact,16047,NEFT Transfer,1234567890123456,-,111,9876543210,SBIN1234567,9152251477,"03/08/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-08 13:24:16.681683
user79,user82,card,11129,Contact Payment,1234567890123456,02/29,111,9876543210,-,9152251477,"02/24/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-24 13:24:16.681683
user64,user89,neft,11760,Contact Payment,-,-,-,-,SBIN1234567,1234567890,"02/25/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-25 13:24:16.681683
user70,user98,neft,9186,Card Payment,-,02/29,-,-,SBIN1234567,1234567890,"02/21/2025, 01:24:16 PM",False,[],2025-02-21 13:24:16.681683
user2,user40,neft,16118,Card Payment,-,-,-,9876543210,-,1234567890,"03/03/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-03 13:24:16.681683
user53,user6,card,18443,NEFT Transfer,1234567890123456,02/29,-,9876543210,-,+14155552671,"02/22/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-22 13:24:16.681683
user39,user70,contact,8654,Card Payment,1234567890123456,-,111,9876543210,-,9152251477,"03/11/2025, 01:24:16 PM",False,[],2025-03-11 13:24:16.681683
user86,user89,card,38868,Contact Payment,-,-,-,-,SBIN1234567,+14155552671,"02/23/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-23 13:24:16.682681
user37,user75,card,3018,Card Payment,1234567890123456,02/29,111,-,SBIN1234567,9152251477,"02/14/2025, 01:24:16 PM",False,[],2025-02-14 13:24:16.682681
user68,user59,contact,10483,NEFT Transfer,1234567890123456,-,-,9876543210,-,+441632960961,"02/21/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-21 13:24:16.682681
user39,user2,contact,4929,Card Payment,1234567890123456,02/29,111,9876543210,SBIN1234567,1234567890,"03/01/2025, 01:24:16 PM",False,[],2025-03-01 13:24:16.682681
user89,user9,contact,4267,Card Payment,1234567890123456,-,111,9876543210,-,1234567890,"02/26/2025, 01:24:16 PM",False,[],2025-02-26 13:24:16.682681
user64,user94,contact,8323,Card Payment,-,-,-,9876543210,-,+441632960961,"02/26/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-26 13:24:16.682681
user31,user36,card,8935,Contact Payment,-,-,-,9876543210,-,1234567890,"03/13/2025, 01:24:16 PM",False,[],2025-03-13 13:24:16.682681
user73,user54,neft,13066,Contact Payment,-,-,111,-,-,1234567890,"03/07/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-07 13:24:16.682681
user43,user2,card,17271,NEFT Transfer,1234567890123456,02/29,-,-,-,+14155552671,"02/14/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-14 13:24:16.682681
user27,user71,card,7707,Contact Payment,-,-,111,9876543210,SBIN1234567,9152251477,"03/06/2025, 01:24:16 PM",False,[],2025-03-06 13:24:16.682681
user11,user9,contact,13171,Contact Payment,1234567890123456,-,111,9876543210,-,+441632960961,"02/28/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-28 13:24:16.682681
user33,user13,card,6616,Contact Payment,-,02/29,111,-,-,+441632960961,"03/05/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-05 13:24:16.682681
user9,user8,contact,15875,Card Payment,-,-,111,-,SBIN1234567,+441632960961,"03/15/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-15 13:24:16.682681
user17,user22,contact,4337,NEFT Transfer,1234567890123456,02/29,111,-,SBIN1234567,+441632960961,"02/16/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-16 13:24:16.682681
user90,user30,card,2995,NEFT Transfer,1234567890123456,02/29,-,9876543210,SBIN1234567,1234567890,"03/15/2025, 01:24:16 PM",False,[],2025-03-15 13:24:16.682681
user27,user56,neft,3635,Contact Payment,-,02/29,-,9876543210,-,9152251477,"02/15/2025, 01:24:16 PM",False,[],2025-02-15 13:24:16.683705
user21,user43,neft,17107,Card Payment,-,02/29,111,-,-,1234567890,"03/12/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-12 13:24:16.683705
user8,user93,contact,10050,Contact Payment,-,-,-,9876543210,SBIN1234567,1234567890,"03/01/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-01 13:24:16.683705
user35,user30,card,7200,NEFT Transfer,-,-,-,9876543210,-,1234567890,"03/02/2025, 01:24:16 PM",False,[],2025-03-02 13:24:16.683705
user68,user29,contact,13433,NEFT Transfer,1234567890123456,02/29,111,9876543210,SBIN1234567,9152251477,"03/09/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-09 13:24:16.683705
user16,user66,neft,11605,Contact Payment,1234567890123456,02/29,-,9876543210,SBIN1234567,+14155552671,"03/07/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-07 13:24:16.683705
user37,user50,neft,12445,Contact Payment,-,-,111,-,SBIN1234567,+441632960961,"03/04/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-04 13:24:16.683705
user64,user91,neft,11754,Contact Payment,1234567890123456,-,111,-,-,9152251477,"02/19/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-19 13:24:16.683705
user45,user75,neft,14599,NEFT Transfer,1234567890123456,-,111,9876543210,SBIN1234567,+441632960961,"03/10/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-10 13:24:16.683705
user95,user60,contact,11801,NEFT Transfer,-,-,111,-,-,9152251477,"02/21/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-21 13:24:16.683705
user38,user65,neft,15845,Contact Payment,1234567890123456,02/29,-,9876543210,-,+14155552671,"03/04/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-04 13:24:16.683705
user56,user91,neft,18323,NEFT Transfer,1234567890123456,-,111,-,-,+14155552671,"03/05/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-05 13:24:16.683705
user36,user2,card,5670,Card Payment,1234567890123456,02/29,111,9876543210,-,+14155552671,"02/27/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-27 13:24:16.683705
user46,user95,neft,14349,Card Payment,-,-,111,-,SBIN1234567,+14155552671,"02/20/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-20 13:24:16.683705
user61,user62,neft,17913,Contact Payment,1234567890123456,-,111,-,-,+441632960961,"02/14/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-14 13:24:16.683705
user88,user54,neft,13370,Card Payment,1234567890123456,-,111,-,SBIN1234567,+441632960961,"02/24/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-24 13:24:16.683705
user97,user23,card,10051,Card Payment,1234567890123456,-,-,-,SBIN1234567,+14155552671,"03/01/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-01 13:24:16.683705
user36,user20,neft,14384,Card Payment,-,-,-,9876543210,-,+441632960961,"03/01/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-01 13:24:16.683705
user69,user87,neft,4555,Card Payment,-,-,-,-,-,9152251477,"02/14/2025, 01:24:16 PM",False,[],2025-02-14 13:24:16.684692
user18,user82,neft,8016,NEFT Transfer,-,-,-,-,SBIN1234567,1234567890,"03/07/2025, 01:24:16 PM",False,[],2025-03-07 13:24:16.684692
user76,user81,card,9561,NEFT Transfer,-,02/29,-,9876543210,-,+14155552671,"03/14/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-14 13:24:16.684692
user96,user28,card,9617,NEFT Transfer,-,-,111,-,-,9152251477,"03/12/2025, 01:24:16 PM",False,[],2025-03-12 13:24:16.684692
user74,user46,neft,8859,Card Payment,1234567890123456,02/29,111,-,-,1234567890,"02/18/2025, 01:24:16 PM",False,[],2025-02-18 13:24:16.684692
user12,user47,card,9576,Contact Payment,1234567890123456,02/29,111,9876543210,SBIN1234567,9152251477,"02/21/2025, 01:24:16 PM",False,[],2025-02-21 13:24:16.684692
user83,user69,card,16122,Contact Payment,1234567890123456,-,111,9876543210,SBIN1234567,+14155552671,"02/22/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-22 13:24:16.684692
user69,user81,card,16723,Card Payment,1234567890123456,02/29,111,-,-,+14155552671,"03/01/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-01 13:24:16.684692
user73,user93,neft,17816,NEFT Transfer,1234567890123456,02/29,111,-,SBIN1234567,1234567890,"02/21/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-21 13:24:16.684692
user15,user1,contact,5745,Card Payment,1234567890123456,-,-,-,SBIN1234567,1234567890,"03/02/2025, 01:24:16 PM",False,[],2025-03-02 13:24:16.684692
user3,user35,neft,12270,NEFT Transfer,1234567890123456,-,-,-,SBIN1234567,+441632960961,"02/23/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-23 13:24:16.684692
user69,user38,card,10425,Card Payment,-,02/29,-,9876543210,SBIN1234567,+14155552671,"03/03/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-03 13:24:16.684692
user67,user35,card,1569,NEFT Transfer,1234567890123456,-,111,-,SBIN1234567,1234567890,"03/03/2025, 01:24:16 PM",False,[],2025-03-03 13:24:16.684692
user93,user1,card,3546,Card Payment,1234567890123456,-,-,9876543210,-,9152251477,"03/05/2025, 01:24:16 PM",False,[],2025-03-05 13:24:16.684692
user60,user26,card,12647,Card Payment,-,-,-,-,SBIN1234567,+14155552671,"03/02/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-02 13:24:16.684692
user9,user2,contact,12490,Card Payment,1234567890123456,02/29,-,9876543210,-,+441632960961,"02/17/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-17 13:24:16.684692
